filename,xmin,ymin,xmax,ymax,class
page_GTLKA_MSFO_23Q4.pdf_91.png,1535,1293,240,870,table
page_APRIO_MSFO_24Q1.pdf_15.png,1568,928,124,524,table
page_TIONE_MSFO_23Q4.pdf_34.png,1496,714,210,446,table
page_DOMRF_MSFO_23Q4.pdf_71.png,2250,1366,211,391,table
page_DOMRB_MSFO_24Q1.pdf_36.png,1532,1621,210,399,table
page_RBFIN_MSFO_23Q4.pdf_25.png,1483,596,210,785,table
page_EVBRZ_MSFO_23Q4.pdf_70.png,1513,922,189,1132,table
page_FCKCO_MSFO_23Q3.pdf_36.png,1530,1076,191,433,table
page_BCSPL_MSFO_23Q4.pdf_37.png,2172,1231,166,764,table
page_TRCKO_MSFO_23Q4.pdf_36.png,208,1089,1554,1554,table
page_TLFNS_MSFO_23Q4.pdf_10.png,1529,1552,194,280,table
page_GLORX_MSFO_23Q4.pdf_40.png,182,716,1497,1136,table
page_TRKHD_MSFO_23Q4.pdf_55.png,1542,2191,182,1751,table
page_RESOL_MSFO_23Q4.pdf_37.png,1491,345,239,643,table
page_METAL_MSFO_23Q4.pdf_11.png,783,9,783,9,table
page_PKPKB_MSFO_23Q4.pdf_38.png,2120,1228,116,231,table
page_PTRIN_MSFO_23Q4.pdf_7.png,1477,347,225,996,table
page_DELPT_MSFO_23Q4.pdf_18.png,1516,795,139,661,table
page_BSKSC_MSFO_23Q4.pdf_35.png,1516,1520,262,902,table
page_SSCAP_MSFO_23Q4.pdf_25.png,1538,1601,225,1863,table
page_DOMRF_MSFO_23Q4.pdf_18.png,1541,589,209,746,table
page_VISAO_MSFO_23Q4.pdf_21.png,1345,1245,179,1336,table
page_JKHSY_MSFO_23Q4.pdf_23.png,725,0,725,0,table
page_ELLZN_MSFO_23Q3.pdf_15.png,1481,643,242,308,table
page_VISAO_MSFO_23Q4.pdf_30.png,1495,750,180,340,table
page_GLORX_MSFO_23Q4.pdf_46.png,1520,2043,206,832,table
page_SNTRM_MSFO_23Q4.pdf_13.png,1541,1390,113,1092,table
page_SNTRM_MSFO_23Q4.pdf_18.png,1533,1070,109,579,table
page_TRKHD_MSFO_23Q4.pdf_42.png,1460,1293,193,920,table
page_KRMNI_MSFO_23Q4.pdf_24.png,1481,1425,201,1037,table
page_POCHR_MSFO_23Q4.pdf_74.png,191,1241,1541,1392,table
page_ELSTR_MSFO_23Q4.pdf_31.png,1498,234,146,1828,table
page_ATENC_MSFO_23Q3.pdf_47.png,1419,810,214,407,table
page_GLORX_MSFO_23Q4.pdf_18.png,1481,358,195,659,table
page_ATENC_MSFO_23Q3.pdf_44.png,210,962,1432,1626,table
page_VISAO_MSFO_23Q4.pdf_30.png,1492,1258,177,807,table
page_URALK_MSFO_23Q4.pdf_31.png,1534,1510,232,1271,table
page_DOMRF_MSFO_24Q1.pdf_17.png,1556,1205,205,1443,table
page_ATENC_MSFO_24Q1.pdf_45.png,220,246,1432,1183,table
page_EHFNC_MSFO_23Q4.pdf_22.png,1460,1249,207,928,table
page_RSBNK_MSFO_23Q4.pdf_9.png,188,405,1535,1070,table
page_YUVLT_MSFO_23Q4.pdf_43.png,1536,852,292,462,table
page_TRKHD_MSFO_23Q4.pdf_6.png,1456,1516,195,1001,table
page_PKPKB_MSFO_23Q4.pdf_47.png,1459,562,226,282,table
page_NOVTR_MSFO_23Q4.pdf_35.png,1539,1413,238,1226,table
page_AERFL_MSFO_23Q4.pdf_13.png,193,1961,1275,2071,table
page_SGTRN_MSFO_23Q4.pdf_50.png,1508,530,251,818,table
page_SUEKF_MSFO_23Q4.pdf_8.png,229,251,1554,1329,table
page_DOMRF_MSFO_23Q4.pdf_32.png,1533,1419,211,1173,table
page_URALK_MSFO_23Q4.pdf_28.png,1535,1663,228,1447,table
page_RFBIN_MSFO_23Q3.pdf_55.png,217,192,1440,686,table
page_KVSAR_MSFO_23Q4.pdf_9.png,1490,1487,246,1171,table
page_SETGL_MSFO_23Q4.pdf_40.png,1475,468,220,920,table
page_CHTPZ_MSFO_23Q4.pdf_34.png,1575,486,186,931,table
page_ROSZD_MSFO_23Q4.pdf_82.png,1537,373,184,1916,table
page_ROSZD_MSFO_23Q4.pdf_90.png,1525,1667,187,1060,table
page_TRKHD_MSFO_23Q4.pdf_60.png,2177,672,662,327,table
page_ERTHO_MSFO_23Q4.pdf_68.png,1445,375,206,958,table
page_RFBIN_MSFO_23Q3.pdf_18.png,207,276,1450,1023,table
page_GTLKA_MSFO_23Q4.pdf_84.png,1553,1879,242,255,table
page_ASPDK_MSFO_23Q4.pdf_25.png,161,1294,1484,1950,table
page_ELSTR_MSFO_23Q4.pdf_50.png,178,163,1509,341,table
page_DOMRF_MSFO_24Q1.pdf_17.png,1535,1839,203,2061,table
page_TRKHD_MSFO_23Q4.pdf_60.png,2223,1139,949,778,table
page_QIVFN_MSFO_23Q4.pdf_8.png,1546,376,179,1621,table
page_ABZON_MSFO_23Q4.pdf_27.png,1467,1578,222,1103,table
page_ELSTR_MSFO_23Q4.pdf_5.png,197,265,1544,1769,table
page_SPINL_MSFO_23Q4.pdf_17.png,286,916,1538,1149,table
page_SNTRM_MSFO_23Q4.pdf_13.png,1538,1861,113,1494,table
page_ROSZD_MSFO_23Q4.pdf_63.png,1501,722,193,525,table
page_RFBIN_MSFO_23Q3.pdf_69.png,1441,754,214,593,table
page_IIBNK_MSFO_23Q4.pdf_61.png,1501,2201,206,1889,table
page_EVBRZ_MSFO_23Q4.pdf_50.png,1582,980,191,462,table
page_ELSTR_MSFO_23Q4.pdf_63.png,1496,1243,163,300,table
page_ZSDIA_MSFO_23Q4.pdf_11.png,1502,322,247,1812,table
page_KIRZD_MSFO_23Q4.pdf_12.png,201,388,1492,1475,table
page_SELTL_MSFO_23Q3.pdf_29.png,1501,1538,257,1809,table
page_INKCP_MSFO_23Q4.pdf_31.png,1538,1996,242,1701,table
page_BRSDD_MSFO_23Q4.pdf_14.png,1437,2166,207,1613,table
page_PTRIN_MSFO_23Q4.pdf_34.png,1478,2098,197,1857,table
page_ERTHO_MSFO_23Q4.pdf_57.png,1433,902,211,1070,table
page_ELLZN_MSFO_23Q3.pdf_2.png,220,239,1515,1712,table
page_PRSLK_MSFO_23Q4.pdf_50.png,1447,1837,171,1352,table
page_IEKHL_MSFO_23Q4.pdf_61.png,176,725,1451,1745,table
page_SLVNF_MSFO_23Q3.pdf_15.png,1536,1298,191,1853,table
page_GTSNB_MSFO_23Q4.pdf_23.png,1510,2112,235,1588,table
page_BCSPL_MSFO_23Q4.pdf_55.png,1520,815,189,1173,table
page_SLNSV_MSFO_23Q4.pdf_26.png,1422,757,211,465,table
page_GMSRV_MSFO_23Q4.pdf_30.png,1549,1549,230,924,table
page_BCSPL_MSFO_23Q4.pdf_55.png,1528,170,193,551,table
page_TRKHD_MSFO_23Q4.pdf_51.png,1558,2159,184,1773,table
page_ATENC_MSFO_23Q4.pdf_86.png,1417,1451,211,799,table
page_PRKLK_MSFO_23Q4.pdf_35.png,1541,1010,197,1398,table
page_BCSPL_MSFO_23Q4.pdf_48.png,1524,1194,206,1091,table
page_BALIZ_MSFO_23Q4.pdf_40.png,233,613,1540,967,table
page_PTRIN_MSFO_23Q4.pdf_30.png,1458,944,197,1232,table
page_YUVLT_MSFO_23Q4.pdf_44.png,1518,1612,285,1205,table
page_PRGRD_MSFO_23Q4.pdf_43.png,1509,1158,249,1678,table
page_IEKHL_MSFO_23Q4.pdf_76.png,1170,1037,227,337,table
page_RSBNK_MSFO_24Q1.pdf_10.png,1519,1013,193,313,table
page_CPPCO_MSFO_23Q4.pdf_34.png,1499,1079,163,1355,table
page_MLFIN_MSFO_23Q4.pdf_19.png,1529,914,136,489,table
page_PKPKB_MSFO_23Q4.pdf_66.png,1454,914,218,1052,table
page_PKPKB_MSFO_23Q4.pdf_47.png,1436,2082,214,1709,table
page_TRKHD_MSFO_23Q4.pdf_44.png,1487,1251,193,980,table
page_EVBRZ_MSFO_23Q4.pdf_58.png,1500,1092,188,540,table
page_AVAGR_MSFO_23Q4.pdf_19.png,1459,804,229,324,table
page_SNTRM_MSFO_23Q4.pdf_27.png,1533,1593,112,1735,table
page_RESOL_MSFO_23Q4.pdf_47.png,236,1614,1528,1983,table
page_PRSLK_MSFO_23Q4.pdf_37.png,1586,1977,282,1663,table
page_ROSZD_MSFO_23Q4.pdf_63.png,1505,2186,191,1801,table
page_LIZTR_MSFO_23Q4.pdf_82.png,1356,738,220,363,table
page_SGTRN_MSFO_23Q4.pdf_35.png,1498,1143,259,1323,table
page_IEKHL_MSFO_23Q4.pdf_15.png,66,212,1359,1548,table
page_CHTPZ_MSFO_23Q4.pdf_32.png,2255,1485,193,1002,table
page_CPPCO_MSFO_23Q4.pdf_8.png,1483,312,158,959,table
page_ERTHO_MSFO_23Q4.pdf_44.png,2132,1287,214,398,table
page_SSCAP_MSFO_23Q4.pdf_37.png,1528,499,224,269,table
page_RESOL_MSFO_23Q4.pdf_44.png,1508,1964,244,1528,table
page_SPINL_MSFO_23Q4.pdf_49.png,1541,907,282,438,table
page_ROSMP_MSFO_23Q4.pdf_52.png,1569,1390,210,1845,table
page_PRGRD_MSFO_23Q4.pdf_10.png,2180,977,152,429,table
page_GKPIN_MSFO_23Q4.pdf_17.png,1495,707,206,333,table
page_BCSPL_MSFO_23Q4.pdf_18.png,1527,1782,244,197,table
page_ASPDK_MSFO_23Q4.pdf_28.png,1472,1173,159,925,table
page_PRKLK_MSFO_23Q4.pdf_30.png,185,1758,1546,2049,table
page_MSBLZ_MSFO_23Q4.pdf_47.png,1541,1919,255,1113,table
page_ROSZD_MSFO_23Q4.pdf_10.png,1510,405,176,2065,table
page_TRFMN_MSFO_23Q4.pdf_59.png,1535,1045,229,712,table
page_BRSDD_MSFO_23Q4.pdf_27.png,1447,304,217,645,table
page_PTRIN_MSFO_23Q4.pdf_30.png,1452,399,220,690,table
page_TRFMN_MSFO_24Q1.pdf_9.png,1580,345,208,742,table
page_SLVNF_MSFO_23Q3.pdf_17.png,1512,1372,192,1740,table
page_DOMRB_MSFO_24Q1.pdf_18.png,1538,974,205,1218,table
page_BRSDD_MSFO_23Q4.pdf_47.png,1450,388,201,663,table
page_NVCKO_MSFO_23Q4.pdf_38.png,209,742,1539,1413,table
page_SSCAP_MSFO_23Q4.pdf_26.png,1537,1383,221,1704,table
page_RFBIN_MSFO_23Q3.pdf_39.png,1438,1147,217,1018,table
page_CEEFP_MSFO_23Q4.pdf_15.png,1534,869,277,972,table
page_SLVNF_MSFO_23Q3.pdf_17.png,1523,521,184,825,table
page_EVBRZ_MSFO_23Q4.pdf_8.png,1553,1898,158,372,table
page_LIZTR_MSFO_23Q4.pdf_74.png,1493,1798,221,546,table
page_DRSDV_MSFO_23Q4.pdf_49.png,150,176,1473,264,table
page_ABZON_MSFO_23Q4.pdf_6.png,1448,1343,221,390,table
page_DRSDV_MSFO_23Q4.pdf_6.png,1578,1535,96,304,table
page_RESOL_MSFO_23Q4.pdf_44.png,1514,1497,249,1062,table
page_CHTPZ_MSFO_23Q4.pdf_35.png,194,1777,1587,1922,table
page_ROSZD_MSFO_23Q4.pdf_70.png,2191,1381,197,345,table
page_IEKHL_MSFO_23Q4.pdf_75.png,200,695,1207,196,table
page_CPPCO_MSFO_23Q4.pdf_44.png,1488,1049,170,726,table
page_TRKHD_MSFO_23Q4.pdf_55.png,1485,991,186,323,table
page_IDCOL_MSFO_23Q4.pdf_26.png,114,442,1400,864,table
page_CEEFP_MSFO_23Q4.pdf_30.png,1518,815,302,667,table
page_TRKON_MSFO_24Q1.pdf_16.png,1545,885,187,518,table
page_TATNF_MSFO_23Q4.pdf_12.png,1660,2141,163,281,table
page_ASPDK_MSFO_23Q4.pdf_36.png,1469,1063,161,430,table
page_PRGRD_MSFO_23Q4.pdf_40.png,1502,1637,253,1259,table
page_GMSRV_MSFO_23Q4.pdf_10.png,1559,996,225,236,table
page_DOMRB_MSFO_24Q1.pdf_14.png,1537,872,210,695,table
page_IEKHL_MSFO_23Q4.pdf_67.png,1566,1519,179,1990,table
page_SFOSR_MSFO_23Q4.pdf_24.png,1446,610,198,791,table
page_BALIZ_MSFO_23Q4.pdf_6.png,1550,1619,267,201,table
page_GMSRV_MSFO_23Q4.pdf_11.png,1571,182,219,2000,table
page_ROSZD_MSFO_23Q4.pdf_83.png,1541,564,191,821,table
page_NPFOO_MSFO_23Q4.pdf_19.png,1200,1339,224,1744,table
page_VBKVZ_MSFO_23Q4.pdf_25.png,1543,1359,180,970,table
page_LIZTR_MSFO_23Q4.pdf_65.png,543,1,543,1,table
page_MSBLZ_MSFO_23Q4.pdf_47.png,1550,1075,246,276,table
page_ELLZN_MSFO_23Q4.pdf_8.png,1456,1527,230,250,table
page_TIONE_MSFO_23Q4.pdf_7.png,1499,2101,205,415,table
page_PKPKB_MSFO_23Q4.pdf_35.png,1440,583,224,352,table
page_ASPDK_MSFO_23Q4.pdf_25.png,161,342,1463,503,table
page_APRIO_MSFO_24Q1.pdf_40.png,1502,575,125,210,table
page_PKPKB_MSFO_23Q4.pdf_66.png,1456,494,207,624,table
page_KRMNI_MSFO_23Q4.pdf_9.png,1570,934,191,1483,table
page_VISAO_MSFO_23Q4.pdf_47.png,1515,1270,175,989,table
page_TRKON_MSFO_24Q1.pdf_16.png,1514,1629,189,1448,table
page_NPFOO_MSFO_23Q4.pdf_25.png,1500,549,245,358,table
page_PRSLK_MSFO_23Q4.pdf_27.png,1533,406,246,846,table
page_IEKHL_MSFO_23Q4.pdf_74.png,239,1198,1248,1390,table
page_GTSNB_MSFO_23Q4.pdf_27.png,1471,812,217,641,table
page_ATENC_MSFO_23Q3.pdf_34.png,1485,1493,220,965,table
page_BRSDD_MSFO_23Q4.pdf_34.png,1443,1768,214,1533,table
page_POCHR_MSFO_23Q4.pdf_67.png,193,618,1536,947,table
page_AVDOM_MSFO_23Q4.pdf_10.png,238,182,1558,1708,table
page_ERTHO_MSFO_23Q3.pdf_19.png,1448,1482,211,1119,table
page_PRAVO_MSFO_23Q4.pdf_8.png,1555,234,184,900,table
page_PRKNT_MSFO_23Q4.pdf_10.png,1520,1678,167,230,table
page_INKCP_MSFO_23Q4.pdf_43.png,1539,675,236,958,table
page_METAL_MSFO_23Q4.pdf_34.png,191,409,1528,1728,table
page_ATENC_MSFO_23Q4.pdf_7.png,1444,1763,225,1104,table
page_PRGRD_MSFO_23Q4.pdf_11.png,195,309,1512,1914,table
page_OKEYF_MSFO_23Q4.pdf_22.png,1468,1061,197,1432,table
page_AVDOM_MSFO_23Q4.pdf_33.png,1451,960,223,1732,table
page_RESOL_MSFO_23Q4.pdf_46.png,1521,750,245,224,table
page_APRIO_MSFO_24Q1.pdf_11.png,1443,245,233,1408,table
page_ROSZD_MSFO_23Q4.pdf_49.png,166,332,2228,1048,table
page_VBKVZ_MSFO_23Q4.pdf_27.png,1502,1612,190,1348,table
page_SSCAP_MSFO_23Q4.pdf_28.png,1543,1984,226,1551,table
page_MSBLZ_MSFO_23Q4.pdf_36.png,1549,1054,255,269,table
page_ASTDN_MSFO_23Q4.pdf_44.png,2180,704,218,331,table
page_ROSMP_MSFO_23Q4.pdf_46.png,1540,918,214,690,table
page_ARAGN_MSFO_23Q4.pdf_32.png,1509,578,207,328,table
page_NVCKO_MSFO_23Q4.pdf_7.png,1317,273,226,1138,table
page_OKEYF_MSFO_23Q4.pdf_19.png,1443,2058,200,1875,table
page_ELLZN_MSFO_23Q3.pdf_15.png,1475,1098,242,772,table
page_TRKON_MSFO_24Q1.pdf_17.png,1519,762,193,474,table
page_RFBIN_MSFO_23Q3.pdf_9.png,1447,1816,211,1049,table
page_PRKNT_MSFO_23Q4.pdf_35.png,1511,659,168,229,table
page_TRKON_MSFO_24Q1.pdf_20.png,1514,1690,191,1534,table
page_RFBIN_MSFO_23Q3.pdf_46.png,207,1016,1431,1542,table
page_IDCOL_MSFO_23Q4.pdf_27.png,1417,986,111,742,table
page_GMSRV_MSFO_23Q4.pdf_58.png,1559,702,232,1029,table
page_HKFIN_MSFO_23Q4.pdf_36.png,1577,1288,264,863,table
page_EVBRZ_MSFO_23Q4.pdf_70.png,1524,1265,191,1425,table
page_ERTHO_MSFO_23Q4.pdf_61.png,1436,925,211,704,table
page_RFBIN_MSFO_23Q3.pdf_85.png,1440,1599,213,1474,table
page_MLFIN_MSFO_23Q4.pdf_9.png,1522,1253,125,382,table
page_SPINL_MSFO_23Q4.pdf_35.png,1536,871,283,542,table
page_MSBLZ_MSFO_23Q4.pdf_47.png,1543,1078,255,275,table
page_SLNSV_MSFO_23Q4.pdf_23.png,1455,1367,211,1926,table
page_SKBFK_MSFO_23Q4.pdf_24.png,1510,988,207,1336,table
page_OHTGR_MSFO_23Q4.pdf_51.png,1499,1208,222,635,table
page_PKPKB_MSFO_23Q4.pdf_59.png,2122,902,126,317,table
page_TRCKO_MSFO_23Q4.pdf_49.png,1558,1130,214,1003,table
page_ROSZD_MSFO_23Q4.pdf_58.png,182,386,1533,1535,table
page_IEKHL_MSFO_23Q4.pdf_65.png,166,1149,1185,1494,table
page_TRKHD_MSFO_23Q4.pdf_51.png,1490,1213,191,937,table
page_ODCOR_MSFO_23Q4.pdf_53.png,1534,597,186,404,table
page_CHTPZ_MSFO_23Q4.pdf_45.png,1575,1258,190,1040,table
page_GTLKA_MSFO_23Q4.pdf_59.png,1591,405,227,1811,table
page_AVBAN_MSFO_23Q4.pdf_12.png,1502,229,243,572,table
page_NPFOO_MSFO_23Q4.pdf_25.png,1472,2084,220,1962,table
page_ARAGN_MSFO_23Q4.pdf_32.png,1592,1092,196,726,table
page_IIBNK_MSFO_23Q4.pdf_60.png,1533,1732,204,2073,table
page_IIBNK_MSFO_23Q4.pdf_84.png,210,564,1542,1467,table
page_DOMRB_MSFO_23Q3.pdf_24.png,1526,1226,211,345,table
page_DELPT_MSFO_23Q4.pdf_43.png,1520,461,137,818,table
page_RODEL_MSFO_23Q4.pdf_37.png,229,890,1548,1265,table
page_LIZTR_MSFO_23Q4.pdf_68.png,1338,1629,214,1312,table
page_EVBRZ_MSFO_23Q4.pdf_98.png,1504,1762,197,1329,table
page_ELLZN_MSFO_23Q3.pdf_30.png,1479,302,229,1168,table
page_RESOL_MSFO_23Q3.pdf_4.png,1446,1644,262,1063,table
page_PRKNT_MSFO_23Q4.pdf_8.png,1541,1263,167,285,table
page_RFBIN_MSFO_23Q3.pdf_21.png,1444,756,211,194,table
page_TIONE_MSFO_23Q4.pdf_39.png,1530,863,210,436,table
page_KRMNI_MSFO_23Q4.pdf_20.png,1514,941,209,509,table
page_AVAGR_MSFO_23Q4.pdf_19.png,1451,1604,227,981,table
page_TRKHD_MSFO_23Q4.pdf_61.png,1487,1050,183,592,table
page_ELLZN_MSFO_23Q3.pdf_9.png,1484,1896,235,1425,table
page_ATENC_MSFO_23Q3.pdf_51.png,1402,952,212,397,table
page_CHTPZ_MSFO_23Q4.pdf_36.png,1587,1455,207,1274,table
page_METAL_MSFO_23Q4.pdf_37.png,189,1488,1516,1655,table
page_PKPKB_MSFO_23Q4.pdf_48.png,1449,1501,225,1229,table
page_ATENC_MSFO_23Q3.pdf_42.png,1438,849,214,1162,table
page_RFBIN_MSFO_23Q3.pdf_14.png,1434,258,217,507,table
page_PMINT_MSFO_23Q4.pdf_9.png,1504,1011,119,351,table
page_CEEFP_MSFO_23Q4.pdf_10.png,292,1039,1502,1276,table
page_ERTHO_MSFO_23Q4.pdf_36.png,195,509,1456,1021,table
page_CEEFP_MSFO_23Q4.pdf_37.png,1508,651,306,462,table
page_AVDOM_MSFO_23Q4.pdf_48.png,1559,616,236,961,table
page_NOVTR_MSFO_23Q4.pdf_33.png,225,1929,1541,2185,table
page_HKFIN_MSFO_23Q4.pdf_23.png,1550,1128,253,1451,table
page_ATENC_MSFO_23Q4.pdf_49.png,2175,291,140,1079,table
page_IIBNK_MSFO_23Q4.pdf_61.png,1522,1100,210,849,table
page_ROSMP_MSFO_23Q4.pdf_54.png,1597,135,208,572,table
page_YUVLT_MSFO_23Q4.pdf_29.png,1533,1248,285,397,table
page_GKPIN_MSFO_23Q4.pdf_20.png,224,2148,1488,1328,table
page_ROSAD_MSFO_23Q4.pdf_36.png,1510,637,222,288,table
page_OHTGR_MSFO_23Q4.pdf_37.png,1497,2065,217,1409,table
page_AVAGR_MSFO_23Q4.pdf_28.png,1445,875,214,1192,table
page_RSGEO_MSFO_23Q4.pdf_42.png,1541,1586,182,1953,table
page_YUVLT_MSFO_23Q4.pdf_23.png,1520,1508,280,1160,table
page_MAXTL_MSFO_23Q4.pdf_29.png,262,1084,1523,1336,table
page_OHTGR_MSFO_23Q4.pdf_11.png,1496,2137,217,973,table
page_ATENC_MSFO_23Q4.pdf_65.png,2170,839,201,194,table
page_PMINT_MSFO_23Q4.pdf_35.png,207,1247,1497,1511,table
page_NOVTR_MSFO_23Q4.pdf_28.png,1539,1164,227,1010,table
page_IIBNK_MSFO_23Q4.pdf_50.png,2198,1153,213,414,table
page_ELLZN_MSFO_23Q3.pdf_23.png,1477,821,252,672,table
page_CHTPZ_MSFO_23Q4.pdf_41.png,1571,702,193,885,table
page_RSBNK_MSFO_23Q4.pdf_18.png,1537,1736,184,2047,table
page_YUVLT_MSFO_23Q4.pdf_35.png,1521,686,288,420,table
page_DOMRF_MSFO_24Q1.pdf_24.png,1533,1944,207,300,table
page_UNIBK_MSFO_23Q3.pdf_8.png,1539,1743,193,211,table
page_RFBIN_MSFO_23Q3.pdf_39.png,1440,950,210,354,table
page_ATENC_MSFO_23Q3.pdf_19.png,1959,1286,140,759,table
page_PRSLK_MSFO_23Q4.pdf_35.png,1558,1580,229,2069,table
page_ZASLO_MSFO_23Q4.pdf_51.png,1519,408,245,273,table
page_PRKLK_MSFO_23Q4.pdf_40.png,1554,1254,191,1453,table
page_ARZPR_MSFO_23Q4.pdf_37.png,1415,2034,226,1638,table
page_LIZTR_MSFO_23Q4.pdf_70.png,1230,1070,208,1462,table
page_SIBUR_MSFO_23Q4.pdf_34.png,1524,1776,229,1478,table
page_ELLZN_MSFO_23Q3.pdf_10.png,1496,587,244,300,table
page_KVSAR_MSFO_23Q4.pdf_21.png,1498,1076,232,1428,table
page_SETGL_MSFO_23Q4.pdf_43.png,1467,1857,223,1352,table
page_ATENC_MSFO_23Q3.pdf_10.png,1387,2025,238,361,table
page_ATENC_MSFO_23Q4.pdf_108.png,1440,1282,221,1599,table
page_PTRIN_MSFO_23Q4.pdf_20.png,1501,2169,283,1550,table
page_VISAO_MSFO_23Q4.pdf_38.png,1495,1171,181,970,table
page_GTLKA_MSFO_23Q4.pdf_49.png,1537,682,232,1668,table
page_RBFIN_MSFO_23Q4.pdf_26.png,1479,1310,217,1687,table
page_PRGRD_MSFO_23Q4.pdf_45.png,1509,1832,252,2073,table
page_GTSNB_MSFO_23Q4.pdf_23.png,1506,825,235,348,table
page_FCKCO_MSFO_23Q3.pdf_25.png,1533,1330,184,1750,table
page_DOMRF_MSFO_24Q1.pdf_7.png,1538,399,203,1910,table
page_ASTDN_MSFO_23Q4.pdf_40.png,1513,1525,254,2100,table
page_XFFIN_MSFO_23Q4.pdf_23.png,1518,1760,193,1604,table
page_LIMEZ_MSFO_23Q4.pdf_31.png,271,477,1504,229,table
page_NVCKO_MSFO_23Q4.pdf_23.png,1541,981,230,259,table
page_BSKSC_MSFO_23Q4.pdf_6.png,210,319,1524,2047,table
page_GMSRV_MSFO_23Q4.pdf_49.png,1552,1324,225,1815,table
page_RSBNK_MSFO_23Q4.pdf_5.png,191,200,1526,2049,table
page_ERTHO_MSFO_23Q4.pdf_47.png,2132,1395,209,340,table
page_RFBIN_MSFO_23Q3.pdf_58.png,1439,402,216,189,table
page_RESOL_MSFO_23Q4.pdf_53.png,1516,1167,245,2109,table
page_RODEL_MSFO_23Q4.pdf_42.png,1544,1547,251,1227,table
page_ROSAL_MSFO_23Q4.pdf_47.png,1517,743,190,424,table
page_CTYMT_MSFO_23Q4.pdf_31.png,231,241,1546,482,table
page_LIMEZ_MSFO_23Q4.pdf_33.png,1490,2122,277,1871,table
page_CEEFP_MSFO_23Q4.pdf_27.png,1501,1812,271,1578,table
page_TRCKO_MSFO_23Q4.pdf_45.png,1552,2155,212,2025,table
page_YUVLT_MSFO_23Q4.pdf_42.png,1512,733,281,571,table
page_TRKHD_MSFO_23Q4.pdf_44.png,1530,828,195,376,table
page_ATENC_MSFO_23Q3.pdf_9.png,2124,274,99,1078,table
page_SKBFK_MSFO_23Q4.pdf_23.png,1516,1494,210,1158,table
page_TRFMN_MSFO_23Q4.pdf_26.png,210,1179,1528,1401,table
page_PRKNT_MSFO_23Q4.pdf_36.png,1526,907,163,611,table
page_BRSDD_MSFO_23Q4.pdf_9.png,1444,261,203,1547,table
page_PMINT_MSFO_24Q1.pdf_37.png,1486,360,208,782,table
page_YUVLT_MSFO_23Q4.pdf_5.png,1580,226,273,1214,table
page_ELSTR_MSFO_23Q4.pdf_35.png,1452,1137,205,374,table
page_BRSDD_MSFO_23Q4.pdf_18.png,1452,1464,214,1829,table
page_ARAGN_MSFO_23Q4.pdf_10.png,1426,1764,200,404,table
page_INKCP_MSFO_23Q4.pdf_33.png,1543,1588,238,1361,table
page_PRKNT_MSFO_23Q4.pdf_35.png,1531,873,168,714,table
page_TRFMN_MSFO_23Q4.pdf_59.png,1526,1912,215,1771,table
page_TATNF_MSFO_23Q4.pdf_6.png,1515,1564,99,347,table
page_GTLKA_MSFO_23Q4.pdf_88.png,1528,1279,243,1076,table
page_APRIO_MSFO_24Q1.pdf_21.png,129,154,1575,2140,table
page_RESOL_MSFO_23Q4.pdf_41.png,1516,833,232,220,table
page_ROSAL_MSFO_23Q4.pdf_39.png,1538,526,191,1181,table
page_ATENC_MSFO_24Q1.pdf_7.png,1438,370,232,1325,table
page_RFBIN_MSFO_23Q3.pdf_79.png,1446,1074,207,1347,table
page_TRFMN_MSFO_23Q4.pdf_38.png,1526,2066,212,1091,table
page_NPFOO_MSFO_23Q4.pdf_24.png,1539,1292,212,1085,table
page_SSCAP_MSFO_23Q4.pdf_38.png,1527,670,225,427,table
page_ERTHO_MSFO_23Q4.pdf_60.png,1423,1019,207,1288,table
page_YUVLT_MSFO_23Q4.pdf_42.png,1514,2054,267,1518,table
page_IIBNK_MSFO_23Q4.pdf_90.png,1522,827,214,1089,table
page_AERFL_MSFO_23Q4.pdf_20.png,1532,689,186,400,table
page_OPRFI_MSFO_23Q4.pdf_7.png,1537,245,233,1052,table
page_PRSLK_MSFO_23Q4.pdf_39.png,267,1468,1541,1810,table
page_MSBLZ_MSFO_23Q4.pdf_30.png,1511,902,268,673,table
page_EVBRZ_MSFO_23Q4.pdf_98.png,1508,1294,187,859,table
page_DOMRF_MSFO_23Q4.pdf_9.png,1444,1114,220,1221,table
page_GMSRV_MSFO_23Q4.pdf_41.png,1557,616,230,801,table
page_RFBIN_MSFO_23Q3.pdf_54.png,1445,259,213,853,table
page_GKPIN_MSFO_23Q4.pdf_27.png,2212,874,132,321,table
page_TRFMN_MSFO_24Q1.pdf_21.png,1526,1247,208,1056,table
page_QIVFN_MSFO_23Q4.pdf_26.png,1522,491,244,852,table
page_DOMRB_MSFO_23Q3.pdf_7.png,202,801,1538,970,table
page_BRSDD_MSFO_23Q4.pdf_35.png,1440,1466,214,1889,table
page_AERFL_MSFO_23Q4.pdf_30.png,1528,1919,189,1713,table
page_NVCKO_MSFO_23Q4.pdf_31.png,1554,1326,221,1046,table
page_URALK_MSFO_23Q4.pdf_22.png,236,1960,1516,1799,table
page_ZSDIA_MSFO_23Q4.pdf_44.png,1493,1274,246,873,table
page_SPINL_MSFO_23Q4.pdf_44.png,1539,2002,266,1633,table
